datetime,CALL_open,CALL_high,CALL_low,CALL_close,CALL_volume,CALL_oi,CALL_iv,strike,spot,PUT_open,PUT_high,PUT_low,PUT_close,PUT_volume,PUT_oi,PUT_iv
2023-10-03 09:15:00,252.95,285.45,249.6,252.0,60350.0,114900.0,9.945726,19550.0,19530.8,190.0,212.95,190.0,209.0,97500,331700,13.159645
2023-10-03 09:30:00,252.0,281.5,242.85,248.65,238400.0,146150.0,9.932807,19550.0,19525.65,209.0,218.8,192.95,208.8,312450,343100,13.036502
2023-10-03 09:45:00,281.2,281.2,260.0,265.85,272850.0,1363600.0,10.100412,19500.0,19500.45,190.95,211.7,190.5,206.6,355000,5916750,13.49766
2023-10-03 10:00:00,265.9,267.3,255.8,260.0,268400.0,1480200.0,10.168479,19500.0,19488.65,206.6,217.8,205.4,212.0,382050,6003850,13.520987
2023-10-03 10:15:00,260.0,280.85,245.75,248.0,204450.0,166600.0,9.844783,19550.0,19527.8,212.0,213.3,189.3,209.35,262550,356750,13.117791
2023-10-03 10:30:00,248.0,280.45,244.95,266.45,90400.0,1475400.0,10.069033,19500.0,19502.8,208.85,212.9,190.25,202.1,123000,6048950,13.319753
2023-10-03 10:45:00,266.45,272.9,261.0,269.6,101700.0,1501100.0,9.965323,19500.0,19511.3,202.1,206.0,195.75,198.7,112400,6064200,13.327812
2023-10-03 11:00:00,269.6,271.0,264.05,266.25,71850.0,1528450.0,9.822244,19500.0,19510.35,198.4,202.45,196.0,199.9,91050,6073500,13.371826
2023-10-03 11:15:00,266.25,272.7,240.0,247.95,45250.0,177000.0,9.865393,19550.0,19527.55,199.3,211.8,193.3,205.9,66350,388000,12.940432
2023-10-03 11:30:00,247.95,277.35,240.75,242.25,20300.0,177350.0,9.61144,19550.0,19526.25,205.9,213.1,188.65,211.25,36200,394150,13.189853
2023-10-03 11:45:00,273.65,273.65,260.95,262.35,103950.0,1572550.0,9.662601,19500.0,19509.25,193.5,202.75,193.5,202.35,145700,6092650,13.481443
2023-10-03 12:00:00,262.3,271.0,237.1,268.65,108450.0,1614050.0,9.551769,19500.0,19522.85,202.35,211.85,193.15,194.8,138150,6147100,13.379551
2023-10-03 12:15:00,268.65,269.6,237.85,241.25,24200.0,182400.0,9.467078,19550.0,19529.6,194.8,213.15,193.6,208.0,30850,395700,13.17797
2023-10-03 12:30:00,241.25,270.1,235.5,239.8,15750.0,183150.0,9.301232,19550.0,19532.6,209.3,213.65,191.6,208.95,15400,395650,13.219038
2023-10-03 12:45:00,239.8,247.0,238.0,243.05,14850.0,181700.0,9.285339,19550.0,19538.65,208.9,211.45,202.75,207.0,10300,394900,13.253528
2023-10-03 13:00:00,243.05,249.85,237.5,248.4,16500.0,184050.0,9.189932,19550.0,19550.55,207.0,211.0,196.85,198.1,14350,394800,13.052899
2023-10-03 13:15:00,248.4,248.9,239.3,240.15,19200.0,191250.0,9.163844,19550.0,19537.9,198.1,206.1,197.0,206.05,14000,395900,13.191091
2023-10-03 13:30:00,240.15,246.05,238.1,245.65,10150.0,193000.0,8.966187,19550.0,19553.15,206.05,207.0,195.85,195.95,14950,393850,13.00058
2023-10-03 13:45:00,245.55,252.6,244.2,247.85,31150.0,194550.0,8.956888,19550.0,19557.1,195.95,196.55,188.9,193.7,14600,394150,12.970127
2023-10-03 14:00:00,247.85,264.0,228.45,259.65,54650.0,1688550.0,9.23415,19500.0,19518.85,193.7,213.15,190.05,194.95,65200,6291650,13.316438
2023-10-03 14:15:00,258.5,266.25,229.45,232.15,87600.0,195800.0,8.99596,19550.0,19530.35,194.95,211.05,187.0,205.7,159950,392600,13.012259
2023-10-03 14:30:00,232.15,261.2,228.2,259.45,19850.0,1731950.0,9.028104,19500.0,19524.8,205.7,213.0,190.0,191.55,36400,6309200,13.268085
2023-10-03 14:45:00,229.65,236.2,229.65,234.0,9950.0,196150.0,9.107154,19550.0,19530.15,210.95,210.95,204.2,208.0,9750,389800,13.130553
