datetime,CALL_open,CALL_high,CALL_low,CALL_close,CALL_volume,CALL_oi,CALL_iv,strike,spot,PUT_open,PUT_high,PUT_low,PUT_close,PUT_volume,PUT_oi,PUT_iv
02-08-2023 09:15,295,295,247.1,247.75,84700,98200,7.774985,19650,19628.35,172,197.2,172,195.25,85850,121450,11.643849
02-08-2023 09:30,247.75,277.7,245,272.15,24450,489850,7.662088,19600,19620.8,195.25,196,172.05,176.1,42550,983100,11.560709
02-08-2023 09:45,272.15,278.75,244.9,251.65,32100,103850,7.748954,19650,19635.6,176.25,197.05,174.5,192.8,60600,123300,11.669525
02-08-2023 10:00,251.65,278.55,247.1,271.15,47700,513750,7.94631,19600,19610.7,192.8,196.65,174.25,179.8,51600,1009900,11.552672
02-08-2023 10:15,271.15,272,262.85,265.2,113800,534200,7.961112,19600,19601.15,179.9,188.5,178.85,187.35,219400,1069700,11.731095
02-08-2023 10:30,265.5,284.55,254,254.65,99950,559700,8.190023,19600,19577,187.2,198.85,175.3,197.4,133050,1064500,11.7448
02-08-2023 10:45,254.65,284.6,254.15,280.95,28250,72100,8.393812,19550,19563,197.45,198,175,180,23100,202450,11.629512
02-08-2023 11:00,280.95,280.95,261.4,273.1,59300,80900,8.264695,19550,19555.05,180.3,204.65,180,186.95,43900,205250,11.810503
02-08-2023 11:15,273.1,275.9,265,265,22050,84800,8.400087,19550,19537.95,186.95,196,186.05,196,20800,208750,11.913868
02-08-2023 11:30,265,293.1,260.75,268.5,71600,87750,8.562957,19550,19538.2,196,200.55,178.8,193.5,125150,206100,11.802943
02-08-2023 11:45,268.5,269.6,262.7,268,14400,90650,8.598766,19550,19536.3,193.5,199.8,193,196.8,19900,209850,11.921922
02-08-2023 12:00,268,270.9,263.05,269.1,9100,93000,8.527689,19550,19540.55,196.8,201.55,192.8,194.7,16150,216150,11.905592
02-08-2023 12:15,268.8,272.7,267.35,269.45,6350,94450,8.669746,19550,19536.45,194.7,198,191.85,197.1,6200,216850,11.940867
02-08-2023 12:30,269.45,275,266.05,273.55,16600,100200,8.373762,19550,19552.85,197.1,197.1,188.1,190.95,8700,216550,11.963563
02-08-2023 12:45,273.55,294.9,265.35,287.1,52250,1303400,8.763838,19500,19512.65,190.95,199.1,179.1,186.7,112500,2902500,11.970227
02-08-2023 13:00,287.1,292,259,282.35,61100,1319650,8.554888,19500,19512.05,187.15,205.45,180,191.05,101900,2909300,12.165418
02-08-2023 13:15,282.2,284,265,267,160100,1360450,8.834842,19500,19478.45,191.4,204.95,190.25,202.45,362250,2896200,12.064455
02-08-2023 13:30,267,297.9,265.65,280.5,109450,42050,9.073303,19450,19443.5,202.25,203.85,180.7,200,162950,134500,12.263126
02-08-2023 13:45,280.85,286.8,277.75,284.3,70650,58150,9.10175,19450,19448.75,199.95,203.1,188.4,195.4,34600,132900,12.147649
02-08-2023 14:00,284.3,289.8,272.75,272.8,36400,75500,9.113941,19450,19429.85,195.4,207.75,187.4,206.4,34350,146550,12.30296
02-08-2023 14:15,272.8,281.3,269.5,280.2,24850,81100,9.073119,19450,19443.35,206.25,206.9,198,198,18350,148900,12.169562
02-08-2023 14:30,280.2,289.5,279,286.4,23000,81100,8.795241,19450,19462.4,198,198,187.75,192,26500,153050,12.247376
02-08-2023 14:45,286.4,295.5,260.7,267.3,123700,1550750,8.481183,19500,19491.5,192,204,180.05,198.15,189200,3029050,12.120008
02-08-2023 15:00,266.75,281.7,249.55,255.05,336150,119050,7.826635,19550,19542.6,198.5,202.8,180.85,198.05,449300,227450,12.113954
02-08-2023 15:15,255.9,276.95,245.75,275,73650,1544850,8.137112,19500,19514.8,198.05,207,186,188.9,129950,3145400,12.125079
03-08-2023 09:15,265.45,273.5,235.15,270,542500,1736950,7.90474,19500,19521.45,188.7,204.65,182.7,186.25,516550,3262900,12.205675
03-08-2023 09:30,239.5,270.35,239.5,255,241300,1765000,7.97026,19500,19496.4,207,207.4,185.7,200.7,378350,3281050,12.419763
03-08-2023 09:45,254.8,271.25,236.25,255,232700,1770300,7.850377,19500,19500.3,200.7,213.85,188.2,200.35,311700,3320400,12.479579
03-08-2023 10:00,255,256.1,241,244.5,187200,1799200,7.974661,19500,19479.8,201.4,213.95,201.4,212.4,315400,3381450,12.652393
03-08-2023 10:15,244.5,272.15,239.45,244.05,198550,1846200,7.980113,19500,19479,213,217.35,192.2,212.7,303250,3481300,12.651979
03-08-2023 10:30,244.05,273.65,241,241.8,78300,1847600,7.971926,19500,19475.75,212.65,214.75,190.5,212.35,95150,3481950,12.572272
03-08-2023 10:45,270.75,273.9,240.4,256.8,153000,1826650,7.996245,19500,19498.9,190.8,216.4,188.3,199.65,225850,3559800,12.424065
03-08-2023 11:00,258.15,265.4,252.3,255.75,168600,1851500,7.931868,19500,19499.4,199.3,201.45,191.15,199.6,470600,3659300,12.432529
03-08-2023 11:15,255.85,257.8,248.45,254.05,81000,1872650,8.056594,19500,19492.85,199.6,205.7,198.15,199.55,123650,3696800,12.304568
03-08-2023 11:30,254.05,259.5,249.95,254.45,70050,1884650,7.845458,19500,19500.3,199.55,203.2,194.8,197.7,118600,3670650,12.361755
03-08-2023 11:45,254.45,256.65,245,246.5,74600,1896400,7.889462,19500,19486.5,197.7,205.6,196.3,203.5,91350,3658650,12.370797
03-08-2023 12:00,246.5,271.05,239.85,261.1,48750,131850,7.950229,19450,19458.55,203.5,211.7,186.9,195.55,71150,160900,12.444305
03-08-2023 12:15,261.1,282.45,250.65,277.45,65200,413800,8.494311,19400,19418.1,195.55,205.65,183,187.95,118900,1187100,12.286715
03-08-2023 12:30,277.45,280.9,262.5,263.25,173600,468350,8.416895,19400,19398.45,187.95,201,186.8,197.65,177950,1158100,12.37683
03-08-2023 12:45,262.7,283.65,252.65,273.6,105400,28050,8.478295,19350,19363.9,197.6,212.15,186,193.4,116200,98000,12.496471
03-08-2023 13:00,273.6,278.15,265.8,273.05,39400,47650,8.596424,19350,19359.45,193.4,201.8,185.75,190,35500,101000,12.248204
03-08-2023 13:15,273.05,277,260,262.4,22000,53150,8.709544,19350,19339,190,201.9,185,198.8,25800,103350,12.274901
03-08-2023 13:30,262.4,272.8,259.8,261.6,21600,61150,8.839712,19350,19333.5,198.8,199.8,186.75,198.4,27250,105750,12.148374
03-08-2023 13:45,261.6,294.75,255,284.3,29500,377450,9.02003,19300,19315.15,198.4,203.95,173.25,180.7,33750,1486600,11.934423
03-08-2023 14:00,255.7,290.5,254.25,284.8,94300,411250,9.182197,19300,19310.9,201.1,202.25,176.1,180.95,153550,1503750,11.866476
03-08-2023 14:15,284.8,295.4,257.7,270,87500,79200,9.143915,19350,19337.35,180.45,198.5,170,181.05,144650,102700,11.394482
03-08-2023 14:30,270,294,262.5,286.1,49000,461800,9.048362,19300,19317.4,181.05,183.9,159.55,168.55,55700,1537650,11.38888
03-08-2023 14:45,283.45,294,259,272.95,131400,88400,9.021094,19350,19346.4,170.35,186.05,159.95,171.05,111900,103950,11.089537
03-08-2023 15:00,272.95,278.85,243.35,246.75,75000,696100,7.895209,19400,19390.1,170.6,186.9,165,180.95,56200,1273700,11.4244
03-08-2023 15:15,246.65,256.45,246.3,248.65,289450,692900,7.855744,19400,19394.45,180.75,181.4,170.45,180,359450,1289050,11.46407
04-08-2023 09:15,219.75,252.45,215.6,218.3,500850,2336300,6.937747,19500,19480.85,182.7,195.95,165.6,190.65,517500,3344050,11.742505
04-08-2023 09:30,217.2,250.95,215,227.2,188100,197300,7.017552,19450,19443.25,190.65,192.35,164.05,185.15,241650,172250,11.746081
04-08-2023 09:45,227.2,237.3,224.05,233.4,32900,197300,6.886295,19450,19456.7,186.8,188.7,176,179.85,37900,177650,11.752338
04-08-2023 10:00,233.75,245.85,216.2,219.4,100900,2332750,7.079716,19500,19478.4,179.85,188.95,166.45,186.65,103700,3376950,11.503909
04-08-2023 10:15,249,249,215.7,240,117000,194750,6.756463,19450,19470.4,165.6,189.9,164.5,170,201050,185000,11.535814
04-08-2023 10:30,240,243.45,230,243.2,17950,199050,7.049165,19450,19466.95,169.75,180.75,166.25,166.25,26350,185050,11.287012
04-08-2023 10:45,244.3,245.55,234.6,244.2,15500,198550,6.99756,19450,19470,165.5,175.7,165.5,166.3,16450,189100,11.348571
04-08-2023 11:00,216.55,247.95,216.55,245.95,188400,197000,7.034089,19450,19471.65,187.55,187.55,163.1,164.05,352500,189600,11.270212
04-08-2023 11:15,217.95,251.25,217.05,243.55,314450,2373900,7.028732,19500,19517.45,184.7,186.2,160,166.8,327050,3284600,11.304944
04-08-2023 11:30,243.5,246.15,232.05,237.25,181650,2357800,6.932699,19500,19510.9,166.5,172.4,164.1,168,362500,3279750,11.239878
04-08-2023 11:45,237.5,244.2,212,239.25,102300,2346350,6.825225,19500,19517.05,168,186.8,163.5,167.6,96000,3276600,11.338743
04-08-2023 12:00,239.25,242.65,212,212.5,147150,223050,6.817261,19550,19525.65,167.6,185.25,164,184.35,158700,225950,11.324739
04-08-2023 12:15,214.1,217.7,209.75,212.75,21800,224550,6.632607,19550,19531.9,183,185.2,179.5,182.5,12800,227800,11.360957
04-08-2023 12:30,242.65,242.65,208.25,236.05,229900,2363900,6.524878,19500,19521,162.8,186.7,162.5,167.35,250250,3284200,11.404834
04-08-2023 12:45,235.95,243.5,209.45,232.75,81850,2359650,6.793551,19500,19508.65,167.65,186.25,162.75,169.35,134850,3287350,11.268113
04-08-2023 13:00,232.75,244,230.6,236.65,79400,2358700,6.779647,19500,19514.95,169.65,171.85,160.1,169.15,190100,3336150,11.380165
04-08-2023 13:15,236.65,242.85,228.2,233.5,121700,2362200,6.89726,19500,19506.95,168.55,171.55,163.35,168.75,156450,3337700,11.208182
04-08-2023 13:30,233.5,237.15,207.6,224.8,266350,2349000,6.8594,19500,19494.95,168.75,189.8,165.25,173.4,394450,3278500,11.203397
04-08-2023 13:45,224.8,248.7,218.2,236.2,104100,179000,6.873453,19450,19462.75,173.4,183.85,158.55,166.55,176550,191800,11.235478
04-08-2023 14:00,235,242.9,211.25,216.25,44950,2352650,6.841813,19500,19482.45,169.75,184.35,159.45,179.65,69650,3266950,11.262799
04-08-2023 14:15,216.25,244.25,211.7,218.4,107650,2364800,6.980411,19500,19481.6,179.65,183.1,159.45,177.4,122850,3290300,11.137781
04-08-2023 14:30,219,246.5,213.6,229.8,201100,2372450,6.73221,19500,19506.65,176.4,181.95,159.25,166.85,211150,3310750,11.114654
04-08-2023 14:45,230.4,239,225.75,235.15,192900,2399950,7.001556,19500,19506.95,166.65,171.45,160.2,163.1,189000,3325450,10.937623
04-08-2023 15:00,205.6,245.75,205.6,211.05,326200,223150,6.612903,19550,19530.9,183.9,184.3,152.55,179,567600,226450,11.183307
04-08-2023 15:15,211.05,242.7,210.25,236.65,245300,2371700,6.979276,19500,19510.05,179,179,156.5,161.5,340200,3355700,10.920512
04-08-2023 15:30,236,236,236,236,50,2371700,6.964787,19500,19509.5,179,179,156.5,161.5,340200,3355700,10.920512
07-08-2023 09:15,244.4,244.4,205.9,218.9,72850,230850,7.118166,19550,19553.55,154,174.35,154,169.75,41250,243750,11.486446
07-08-2023 09:30,218.9,228.8,208.85,224.05,39350,229600,7.265228,19550,19557.35,169.75,181,161.6,165.95,38250,245350,11.371016
07-08-2023 09:45,224.05,228.5,215,219.05,22000,230550,7.427636,19550,19544.9,165.95,173,161.85,168.35,12950,248300,11.237808
07-08-2023 10:00,219.05,230.5,215,230.4,24950,228850,7.332748,19550,19565.35,168.35,173.25,158.7,161,16100,250650,11.282114
07-08-2023 10:15,230.4,239.15,205.5,211.95,113650,1101250,7.438895,19600,19582.55,161,178.9,155.7,174,91100,1034200,11.24753
07-08-2023 10:30,211.4,242.25,208.8,240.75,113050,208900,7.582611,19550,19574.25,174,178.95,155.4,156.45,133650,254900,11.229066
07-08-2023 10:45,240.75,241.95,220.5,222.15,32300,212000,7.694275,19550,19542.2,156.45,169.85,155.9,168,37250,256200,11.168424
07-08-2023 11:00,222.15,226.1,216,217.75,18450,214100,7.59821,19550,19538.2,168,173.8,165.55,170.65,24400,253300,11.221241
07-08-2023 11:15,217.75,229.5,217.75,225.95,17900,217250,7.599819,19550,19551.25,170.65,171.45,160.6,164,15800,251600,11.153935
07-08-2023 11:30,225.65,227.15,211.6,221.45,20400,217100,7.543345,19550,19545.95,164,175.95,164,164.5,32150,253900,11.070932
07-08-2023 11:45,221.45,224.9,217.15,219.4,15800,217950,7.465256,19550,19545.15,165.3,169.7,163.9,165.95,12600,256500,11.129853
07-08-2023 12:00,219.4,225,216.15,217.6,14000,218900,7.700211,19550,19535.25,165.95,171.1,162.85,169.8,12950,256150,11.120438
07-08-2023 12:15,217.6,232.05,215,232,28500,215150,7.599186,19550,19561.1,169.8,170.3,156.8,157.65,23450,252600,11.033936
