datetime,CALL_open,CALL_high,CALL_low,CALL_close,CALL_volume,CALL_oi,CALL_iv,strike,spot,PUT_open,PUT_high,PUT_low,PUT_close,PUT_volume,PUT_oi,PUT_iv
2024-06-03 09:15:00,525.0,708.75,463.6,519.25,118900.0,59750.0,18.88348,23150.0,23132.95,413.15,413.15,318.85,393.05,85425,29525,19.310378
2024-06-03 09:30:00,521.3,525.95,487.75,491.45,24200.0,256425.0,17.204124,23100.0,23105.7,393.05,393.05,342.3,362.0,19675,141050,18.449859
2024-06-03 09:45:00,489.3,514.5,450.5,512.75,69800.0,61150.0,17.891892,23150.0,23163.15,365.45,382.4,346.65,356.35,40600,35050,18.315104
2024-06-03 10:00:00,484.0,527.1,484.0,502.25,95050.0,580950.0,17.792186,23200.0,23197.1,378.45,378.45,345.0,374.85,53775,353025,18.775386
2024-06-03 10:15:00,502.25,517.25,487.25,501.45,68100.0,580875.0,17.621203,23200.0,23203.0,374.85,391.75,364.0,380.0,51450,344075,19.106391
2024-06-03 10:30:00,502.95,523.3,493.4,512.85,21825.0,61675.0,18.322606,23150.0,23146.2,380.0,390.0,359.2,388.0,22975,34225,19.358318
2024-06-03 10:45:00,514.8,517.9,500.0,507.25,7500.0,63900.0,18.132674,23150.0,23144.4,388.0,399.2,377.8,393.5,13575,34875,19.56168
2024-06-03 11:00:00,502.85,521.1,489.2,497.25,13275.0,599575.0,18.12094,23200.0,23175.3,393.5,398.9,375.5,390.5,15275,357575,19.042727
2024-06-03 11:15:00,524.55,532.0,492.15,509.5,31750.0,602400.0,18.298806,23200.0,23189.95,369.85,397.55,369.25,396.5,14875,371075,19.575852
2024-06-03 11:30:00,509.5,515.0,502.05,515.0,44925.0,605500.0,18.199772,23200.0,23204.05,394.0,401.7,390.45,392.6,43550,376500,19.676053
2024-06-03 11:45:00,515.0,536.85,500.0,506.6,152775.0,100500.0,18.430184,23250.0,23227.7,390.5,411.4,385.0,407.7,131400,63550,19.790309
2024-06-03 12:00:00,506.6,544.75,493.3,540.9,32625.0,560500.0,18.887897,23200.0,23221.65,407.7,409.95,374.75,378.2,6625,352475,19.393556
2024-06-03 12:15:00,537.05,544.2,511.1,516.0,30525.0,101900.0,18.872685,23250.0,23226.3,378.2,408.35,376.35,402.3,32800,66875,19.54102
2024-06-03 12:30:00,516.0,555.6,516.0,542.5,29000.0,574625.0,19.160501,23200.0,23213.7,402.3,402.3,373.65,381.8,25125,364000,19.406654
2024-06-03 12:45:00,542.75,548.2,515.0,521.8,25750.0,101425.0,19.090918,23250.0,23227.95,381.8,394.55,374.65,393.25,19225,69200,19.194331
2024-06-03 13:00:00,521.8,551.05,519.5,520.1,27450.0,102600.0,19.020903,23250.0,23228.1,393.25,407.0,378.35,405.0,33875,70925,19.698265
2024-06-03 13:15:00,550.9,551.0,516.5,523.75,10475.0,101650.0,19.053848,23250.0,23233.5,383.9,410.65,383.55,404.1,7600,71775,19.76489
2024-06-03 13:30:00,523.75,556.65,511.0,543.0,44300.0,605350.0,19.443307,23200.0,23203.8,404.1,410.85,386.1,398.1,33475,373500,19.929456
2024-06-03 13:45:00,543.45,555.0,522.2,535.0,30450.0,101750.0,19.420793,23250.0,23238.65,397.1,407.2,385.4,400.0,21950,67500,19.693628
2024-06-03 14:00:00,535.0,553.8,532.05,540.0,20550.0,103200.0,19.584306,23250.0,23240.95,400.5,405.0,395.0,403.7,10250,69375,19.89689
2024-06-03 14:15:00,540.0,563.55,529.4,550.0,16125.0,638850.0,19.320171,23200.0,23221.95,403.7,408.45,382.7,382.95,16200,400350,19.62834
2024-06-03 14:30:00,550.0,550.45,517.8,544.0,18600.0,107675.0,19.241363,23250.0,23262.85,383.0,405.25,382.0,390.6,23250,64650,19.75358
2024-06-03 14:45:00,544.0,545.8,530.0,539.7,8550.0,108575.0,19.507927,23250.0,23244.35,391.0,408.05,391.0,407.1,12750,67675,20.114212
2024-06-03 15:00:00,540.4,565.3,530.15,565.3,29600.0,106400.0,20.115561,23250.0,23264.7,407.1,419.1,402.35,404.6,35475,69225,20.390026
2024-06-03 15:15:00,534.4,584.0,534.4,571.65,329725.0,574300.0,20.549897,23300.0,23305.95,424.25,426.65,411.15,415.0,283200,521225,20.635116
2024-06-03 15:30:00,,,,,,,,23300.0,23307.25,411.0,411.0,411.0,411.0,50,521225,20.489662
2024-06-04 09:15:00,476.2,681.7,476.2,645.05,120300.0,1898750.0,25.773756,22500.0,22479.75,333.45,561.0,298.0,527.95,180125,3462225,26.019317
2024-06-04 09:30:00,700.0,700.0,575.5,614.95,101000.0,935275.0,24.211382,22600.0,22584.15,499.75,614.95,450.65,525.0,109750,971050,25.879297
2024-06-04 09:45:00,615.55,635.35,549.3,566.0,125950.0,873825.0,21.837127,22800.0,22783.6,520.0,539.2,418.3,478.0,204500,1128250,23.606542
2024-06-04 10:00:00,599.0,614.45,545.95,560.5,64525.0,42500.0,21.539469,22850.0,22833.9,459.8,513.85,429.05,474.4,68100,65675,23.413228
2024-06-04 10:15:00,592.8,650.4,558.95,585.0,78550.0,52850.0,22.704361,22750.0,22735.2,455.85,550.0,452.45,504.35,89050,48800,24.85264
2024-06-04 10:30:00,586.95,630.0,574.6,622.5,39525.0,51050.0,24.150248,22550.0,22553.95,504.35,554.1,490.0,540.7,44975,49225,27.042226
2024-06-04 10:45:00,627.75,692.8,607.9,684.0,94675.0,19000.0,27.61399,22350.0,22335.7,540.7,660.0,527.05,620.5,139525,68425,30.470651
2024-06-04 11:00:00,670.7,777.0,596.0,712.05,82675.0,115825.0,29.011324,22100.0,22095.1,620.5,771.0,558.35,645.65,278425,260525,32.12096
2024-06-04 11:15:00,713.9,741.0,647.0,685.5,57075.0,17100.0,27.604442,22250.0,22245.1,645.65,660.0,537.15,616.7,66375,33575,30.626402
2024-06-04 11:30:00,723.1,723.1,639.2,675.75,17025.0,10825.0,27.742538,22150.0,22127.65,570.0,634.4,570.0,625.3,22100,28300,30.786642
2024-06-04 11:45:00,706.8,744.0,670.05,704.05,82050.0,33450.0,29.135493,21900.0,21888.3,606.75,671.1,580.25,665.0,150250,207625,33.148973
2024-06-04 12:00:00,692.6,963.9,609.0,696.15,49800.0,20150.0,29.137236,21600.0,21591.9,679.45,830.0,558.75,659.0,125675,201850,33.372031
2024-06-04 12:15:00,647.35,902.25,647.35,711.55,42825.0,20050.0,30.272087,21300.0,21294.1,709.55,743.15,596.85,743.15,164175,323050,37.813936
