datetime,CALL_open,CALL_high,CALL_low,CALL_close,CALL_volume,CALL_oi,CALL_iv,strike,spot,PUT_open,PUT_high,PUT_low,PUT_close,PUT_volume,PUT_oi,PUT_iv
2023-07-03 09:15:00,230.0,252.55,222.1,231.45,247250.0,1007500.0,8.563127,19300.0,19284.65,195.5,195.5,163.0,180.0,304000.0,426100.0,11.728745
2023-07-03 09:30:00,231.45,257.3,230.15,256.4,422250.0,1054200.0,9.190551,19300.0,19305.95,179.6,180.55,173.35,175.85,401350.0,551900.0,11.968213
2023-07-03 09:45:00,256.4,274.05,237.6,263.7,227700.0,1052550.0,9.440571,19300.0,19310.2,175.5,193.55,169.45,177.05,202900.0,636400.0,12.120992
2023-07-03 10:00:00,263.05,268.6,253.05,267.45,170050.0,1051900.0,9.183493,19300.0,19324.0,177.4,181.7,172.0,172.7,209050.0,678450.0,12.182613
2023-07-03 10:15:00,267.5,271.9,240.45,245.5,102550.0,105800.0,9.347681,19350.0,19332.4,172.95,190.0,170.15,187.15,102100.0,41550.0,12.029937
2023-07-03 10:30:00,245.5,271.5,240.6,263.55,286300.0,1117600.0,9.435841,19300.0,19310.45,187.15,189.45,171.1,173.25,182350.0,811850.0,11.933006
2023-07-03 10:45:00,263.55,266.25,251.4,251.75,146650.0,1138200.0,9.198189,19300.0,19298.75,173.7,179.45,172.6,178.85,145500.0,833000.0,11.978638
2023-07-03 11:00:00,251.4,270.9,238.6,264.35,105350.0,170950.0,9.300754,19250.0,19267.1,179.0,184.1,164.85,166.85,138700.0,125950.0,11.764081
2023-07-03 11:15:00,264.1,271.0,255.05,265.1,45750.0,174700.0,9.258987,19250.0,19269.65,166.85,169.65,161.5,161.5,33550.0,133650.0,11.537819
2023-07-03 11:30:00,265.65,271.15,237.1,245.15,94200.0,1137650.0,9.15109,19300.0,19289.75,161.1,178.0,158.45,175.0,74100.0,838700.0,11.591671
2023-07-03 11:45:00,245.15,253.5,243.45,252.7,90400.0,1140600.0,9.232408,19300.0,19299.7,175.4,176.7,169.5,169.9,81100.0,845350.0,11.53996
2023-07-03 12:00:00,253.3,258.9,247.6,257.9,141350.0,1146900.0,9.393557,19300.0,19303.3,169.75,176.8,167.2,169.1,142650.0,873750.0,11.575498
2023-07-03 12:15:00,257.4,262.55,256.05,257.95,93950.0,1160800.0,9.359364,19300.0,19304.55,169.1,170.7,166.0,169.5,85050.0,889850.0,11.623887
