datetime,CALL_open,CALL_high,CALL_low,CALL_close,CALL_volume,CALL_oi,CALL_iv,strike,spot,PUT_open,PUT_high,PUT_low,PUT_close,PUT_volume,PUT_oi,PUT_iv
2024-01-01 09:15:00,406.1,406.1,375.05,378.8,212650.0,1411100.0,13.536536,21700.0,21700.8,252.95,260.0,248.9,254.15,236900.0,1351650.0,14.444535
2024-01-01 09:30:00,379.9,388.5,370.4,382.05,96350.0,1411400.0,13.549473,21700.0,21706.05,254.15,259.0,246.0,250.5,107250.0,1375500.0,14.380348
2024-01-01 09:45:00,383.2,406.45,364.4,375.6,61750.0,98950.0,14.00241,21750.0,21726.3,249.7,260.65,236.5,260.55,149000.0,140600.0,14.236645
2024-01-01 10:00:00,407.95,409.25,374.0,393.1,83400.0,1429350.0,13.968815,21700.0,21709.65,240.0,260.9,237.65,246.0,61100.0,1314500.0,14.246808
2024-01-01 10:15:00,393.1,397.5,379.2,390.25,86100.0,1471850.0,13.765902,21700.0,21712.5,246.0,253.2,242.05,244.15,63700.0,1313450.0,14.218135
2024-01-01 10:30:00,390.25,397.6,366.7,370.3,32800.0,100750.0,13.788987,21750.0,21726.75,244.15,259.0,238.1,257.9,26100.0,141500.0,14.130448
2024-01-01 10:45:00,401.2,403.8,372.15,377.0,31300.0,89250.0,13.828383,21750.0,21736.15,237.4,258.5,236.0,253.1,13950.0,143900.0,14.097622
2024-01-01 11:00:00,377.0,383.0,370.2,379.5,6450.0,89050.0,13.813184,21750.0,21741.25,253.1,257.95,249.1,251.9,10350.0,147950.0,14.143793
2024-01-01 11:15:00,379.5,382.65,375.8,382.2,4500.0,89100.0,13.819719,21750.0,21745.85,251.9,256.5,249.3,250.0,5950.0,149050.0,14.147883
2024-01-01 11:30:00,382.2,385.3,372.6,373.0,6900.0,89250.0,13.787594,21750.0,21731.25,250.0,256.3,248.2,254.2,8400.0,152200.0,14.057458
2024-01-01 11:45:00,373.0,376.2,368.6,376.0,2950.0,88950.0,13.828153,21750.0,21732.7,254.2,255.3,251.95,253.5,6950.0,152900.0,14.055713
2024-01-01 12:00:00,376.0,408.95,369.75,383.2,29250.0,89500.0,13.967522,21750.0,21742.5,253.5,257.0,231.75,241.0,31150.0,153350.0,13.677434
2024-01-01 12:15:00,383.2,404.85,373.5,396.85,22850.0,1516250.0,13.980575,21700.0,21717.15,241.0,252.25,231.95,236.55,34800.0,1397650.0,13.971793
2024-01-01 12:30:00,396.85,400.6,367.1,370.0,15150.0,88200.0,13.662114,21750.0,21735.2,236.55,256.0,232.4,251.55,15000.0,151150.0,14.02098
2024-01-01 12:45:00,370.0,380.9,370.0,376.6,7650.0,87550.0,13.709969,21750.0,21741.35,251.55,251.55,243.05,247.3,10650.0,156400.0,13.94832
2024-01-01 13:00:00,376.6,383.0,375.35,378.55,3300.0,87800.0,13.908479,21750.0,21737.95,247.3,248.4,242.55,243.6,15950.0,160150.0,13.715056
