datetime,CALL_open,CALL_high,CALL_low,CALL_close,CALL_volume,CALL_oi,CALL_iv,strike,spot,PUT_open,PUT_high,PUT_low,PUT_close,PUT_volume,PUT_oi,PUT_iv
2023-09-01 09:15:00,320.0,320.0,263.9,268.75,513900.0,1315750.0,9.192532,19300.0,19293.3,157.95,184.85,157.95,177.65,386350.0,1898400.0,11.447718
2023-09-01 09:30:00,267.8,280.0,265.85,278.65,172000.0,1330650.0,8.92784,19300.0,19317.6,177.6,179.5,169.7,170.5,194650.0,1900150.0,11.571222
2023-09-01 09:45:00,278.2,286.0,251.25,274.35,90550.0,1327750.0,8.98351,19300.0,19309.2,170.5,185.55,161.35,170.65,149150.0,1917550.0,11.417445
2023-09-01 10:00:00,274.35,274.35,261.4,270.75,126900.0,1337150.0,8.954784,19300.0,19304.5,170.7,182.4,170.7,176.0,202700.0,1908000.0,11.590364
2023-09-01 10:15:00,270.75,280.0,247.45,258.0,138450.0,127050.0,8.894393,19350.0,19334.9,176.0,188.65,167.0,180.55,109300.0,142150.0,11.404754
2023-09-01 10:30:00,258.0,283.4,249.25,274.75,45700.0,1419150.0,8.964621,19300.0,19310.75,180.55,189.2,167.5,173.45,57750.0,1943900.0,11.588891
2023-09-01 10:45:00,274.75,278.85,247.25,249.0,49800.0,130550.0,8.503567,19350.0,19334.75,173.45,185.7,166.5,183.5,60650.0,146500.0,11.547707
2023-09-01 11:00:00,249.0,283.0,248.95,250.75,26800.0,131200.0,8.755841,19350.0,19327.95,183.5,185.2,164.85,181.9,31150.0,147400.0,11.334458
2023-09-01 11:15:00,250.75,259.0,250.75,255.5,14400.0,131450.0,8.570321,19350.0,19341.85,181.9,182.35,175.0,177.0,24800.0,153850.0,11.373695
2023-09-01 11:30:00,255.5,257.95,248.6,250.45,9200.0,132300.0,8.691867,19350.0,19329.8,177.0,182.0,176.1,181.8,21150.0,155950.0,11.36886
2023-09-01 11:45:00,250.45,253.5,248.65,250.8,13150.0,135050.0,8.571121,19350.0,19334.45,181.8,182.25,177.65,180.0,15600.0,158600.0,11.37528
2023-09-01 12:00:00,250.8,252.9,247.3,248.25,6850.0,135850.0,8.453615,19350.0,19333.8,180.0,182.6,178.7,180.0,11900.0,160150.0,11.363344
2023-09-01 12:15:00,248.25,279.0,243.45,249.75,11600.0,135550.0,8.417729,19350.0,19337.95,180.0,186.25,164.25,178.25,18850.0,158650.0,11.361691
2023-09-01 12:30:00,249.75,276.05,249.2,271.5,40700.0,135700.0,8.601264,19350.0,19366.7,178.25,178.7,162.7,166.0,40250.0,159500.0,11.322457
