datetime,CALL_open,CALL_high,CALL_low,CALL_close,CALL_volume,CALL_oi,CALL_iv,strike,spot,PUT_open,PUT_high,PUT_low,PUT_close,PUT_volume,PUT_oi,PUT_iv
2023-05-02 09:15:00,198.35,247.6,197.95,224.75,185250.0,102400.0,8.418244,18150.0,18161.050781,163.95,169.0,137.25,148.0,180250.0,61700.0,11.249567
2023-05-02 09:30:00,225.0,232.5,223.75,227.0,55000.0,102150.0,8.541323,18150.0,18161.349609,147.2,148.35,142.85,147.05,78950.0,103750.0,11.203855
2023-05-02 09:45:00,227.0,228.65,218.75,226.85,26500.0,103600.0,8.525417,18150.0,18161.650391,147.05,155.35,145.45,149.45,31550.0,102950.0,11.347766
2023-05-02 10:00:00,226.85,236.4,201.4,233.95,77500.0,103600.0,8.830496,18150.0,18164.650391,149.45,166.15,144.85,146.7,102200.0,114700.0,11.260713
2023-05-02 10:15:00,233.95,234.7,217.8,220.0,19600.0,103450.0,8.560174,18150.0,18149.949219,146.7,152.4,145.55,151.6,42850.0,119900.0,11.206457
2023-05-02 10:30:00,220.0,231.15,215.1,223.1,29350.0,109350.0,8.720348,18150.0,18150.550781,152.0,154.0,145.4,150.3,23350.0,119400.0,11.148207
2023-05-02 10:45:00,223.1,226.55,220.05,225.6,24050.0,119650.0,8.710921,18150.0,18154.949219,150.6,152.25,147.45,147.45,30850.0,132000.0,11.088613
2023-05-02 11:00:00,225.6,233.55,208.95,210.95,23500.0,118650.0,8.525627,18150.0,18136.5,147.65,160.3,142.2,157.2,45650.0,137450.0,11.214651
2023-05-02 11:15:00,210.95,225.0,209.3,221.25,13550.0,120950.0,8.571975,18150.0,18152.050781,157.2,159.4,147.95,150.0,21750.0,135000.0,11.169396
2023-05-02 11:30:00,222.05,223.65,217.65,221.9,12500.0,125600.0,8.552238,18150.0,18153.75,150.0,153.2,149.5,151.6,9400.0,135000.0,11.299802
2023-05-02 11:45:00,221.9,226.45,220.75,222.65,8050.0,125250.0,8.534386,18150.0,18155.550781,151.0,151.4,146.75,149.55,12250.0,137150.0,11.226238
2023-05-02 12:00:00,222.65,228.15,220.0,227.55,10050.0,126000.0,8.534055,18150.0,18163.449219,149.55,149.55,145.0,145.95,7200.0,138050.0,11.201937
2023-05-02 12:15:00,227.55,228.8,218.0,220.35,14700.0,127000.0,8.585193,18150.0,18150.650391,145.95,153.9,145.8,153.9,25500.0,138900.0,11.362823
2023-05-02 12:30:00,220.35,228.05,215.75,224.75,15000.0,124550.0,8.754608,18150.0,18153.099609,153.9,156.0,146.55,149.35,24650.0,138300.0,11.163115
2023-05-02 12:45:00,224.75,231.0,224.3,230.45,10900.0,123950.0,8.488185,18150.0,18169.550781,149.35,149.35,143.8,145.0,20350.0,140550.0,11.288506
2023-05-02 13:00:00,229.95,234.6,201.0,231.05,24500.0,125250.0,8.472805,18150.0,18171.0,145.0,162.0,142.15,144.0,27900.0,143150.0,11.265182
2023-05-02 13:15:00,200.5,233.25,199.55,227.95,27200.0,125750.0,8.407623,18150.0,18168.0,162.2,162.45,142.8,146.9,34850.0,145600.0,11.364751
2023-05-02 13:30:00,227.95,227.95,219.5,224.4,11900.0,128400.0,8.30098,18150.0,18165.400391,146.9,150.75,146.25,146.5,23250.0,145100.0,11.285079
2023-05-02 13:45:00,224.4,230.25,224.35,228.5,7500.0,130850.0,8.332819,18150.0,18171.050781,146.5,147.4,143.1,143.75,11650.0,143700.0,11.256146
2023-05-02 14:00:00,228.5,230.65,222.45,227.6,22650.0,128000.0,8.39292,18150.0,18168.150391,143.75,147.65,142.0,143.75,29100.0,140200.0,11.192806
2023-05-02 14:15:00,227.6,228.15,221.55,226.25,15600.0,135050.0,8.317662,18150.0,18168.150391,143.75,148.0,143.05,144.25,19250.0,143300.0,11.222658
2023-05-02 14:30:00,226.25,231.0,198.3,223.75,32900.0,139050.0,8.494183,18150.0,18159.550781,144.75,160.0,140.2,145.8,22750.0,141200.0,11.118849
2023-05-02 14:45:00,223.75,226.1,210.0,220.35,42300.0,140500.0,8.656592,18150.0,18149.699219,145.8,155.05,143.2,148.8,50650.0,139250.0,11.065981
2023-05-02 15:00:00,220.35,226.2,214.65,214.7,39400.0,137050.0,8.574356,18150.0,18142.949219,148.8,151.85,142.2,151.45,47900.0,137250.0,11.061517
2023-05-02 15:15:00,215.3,216.35,208.5,210.0,57650.0,137700.0,8.549581,18150.0,18136.050781,151.5,160.0,149.8,153.05,86700.0,143300.0,10.992457
2023-05-03 09:15:00,240.85,240.85,197.2,230.5,125150.0,101250.0,8.919137,18050.0,18068.550781,151.0,168.95,143.05,146.5,220950.0,145450.0,11.517657
2023-05-03 09:30:00,230.5,234.35,201.1,202.8,80750.0,966450.0,8.689518,18100.0,18078.900391,146.5,164.55,143.3,161.0,141150.0,796800.0,11.392953
2023-05-03 09:45:00,233.45,234.3,199.95,209.15,134650.0,988400.0,8.687296,18100.0,18089.650391,141.7,163.35,141.7,154.0,181250.0,832900.0,11.252179
2023-05-03 10:00:00,209.55,210.35,206.0,208.85,76800.0,987600.0,8.879865,18100.0,18083.75,153.65,159.5,152.95,157.4,133850.0,881400.0,11.307026
2023-05-03 10:15:00,208.4,213.65,208.4,210.35,87450.0,1002450.0,8.777091,18100.0,18089.300781,157.35,157.35,151.3,153.85,89750.0,893250.0,11.237964
2023-05-03 10:30:00,210.35,221.45,209.35,220.45,105550.0,998000.0,8.712997,18100.0,18107.650391,153.85,154.55,147.2,148.55,99550.0,892300.0,11.36691
2023-05-03 10:45:00,220.25,225.6,217.65,222.0,164500.0,1020350.0,8.756839,18100.0,18109.050781,148.55,150.0,145.5,148.75,153000.0,908900.0,11.412549
2023-05-03 11:00:00,222.0,222.95,204.1,204.8,126200.0,1012650.0,8.827937,18100.0,18078.900391,148.8,160.6,148.15,160.15,124250.0,899800.0,11.352629
2023-05-03 11:15:00,204.8,236.65,203.95,209.35,101500.0,1042400.0,8.938464,18100.0,18083.449219,160.15,161.55,141.0,158.15,79750.0,905100.0,11.349702
2023-05-03 11:30:00,209.35,236.8,205.0,232.75,62650.0,104400.0,9.013893,18050.0,18070.550781,158.15,162.6,143.05,145.2,97100.0,159300.0,11.501319
